Date,Thaw depth Unburned,Thaw depth Moderate,Thaw depth Severe
22-Jun-08,12,18,45
22-Jun-08,11,20,14
22-Jun-08,10,18,43
22-Jun-08,1,21,41
22-Jun-08,16,11,21
22-Jun-08,9,18,14
22-Jun-08,7,46,48
22-Jun-08,9,17,27
22-Jun-08,12,40,46
22-Jun-08,2,27,41
22-Jun-08,7,13,16
22-Jun-08,10,27,46
22-Jun-08,10,18,16
22-Jun-08,8,15,42
22-Jun-08,16,13,32
22-Jun-08,6,15,39
22-Jun-08,8,22,15
22-Jun-08,5,18,16
22-Jun-08,9,47,42
22-Jun-08,7,19,38
22-Jun-08,25,48,25
22-Jun-08,12,25,19
22-Jun-08,9,10,17
22-Jun-08,13,47,19
22-Jun-08,11,14,26
22-Jun-08,10,15,20
22-Jun-08,19,18,33
22-Jun-08,2,15,18
22-Jun-08,8,18,25
22-Jun-08,16,29,26
22-Jun-08,15,22,46
22-Jun-08,22,16,20
4-Jul-08,18,31,52
4-Jul-08,34,34,55
4-Jul-08,24,47,15
4-Jul-08,30,46,25
4-Jul-08,16,25,46
4-Jul-08,21,39,61
4-Jul-08,13,22,19
4-Jul-08,15,50,45
4-Jul-08,20,20,25
4-Jul-08,19,32,42
4-Jul-08,20,30,42
4-Jul-08,36,24,28
4-Jul-08,19,58,41
4-Jul-08,18,53,27
4-Jul-08,25,57,52
4-Jul-08,14,36,53
4-Jul-08,12,43,25
4-Jul-08,35,26,40
4-Jul-08,44,44,31
4-Jul-08,31,28,23
4-Jul-08,30,36,27
4-Jul-08,22,30,60
4-Jul-08,26,33,57
4-Jul-08,25,25,26
4-Jul-08,37,24,34
4-Jul-08,18,34,28
4-Jul-08,23,42,42
4-Jul-08,19,26,47
4-Jul-08,20,42,52
4-Jul-08,21,27,56
4-Jul-08,28,26,51
4-Jul-08,27,56,27
4-Jul-08,32,45,52
4-Jul-08,30,53,32
4-Jul-08,29,28,55
4-Jul-08,28,34,49
4-Jul-08,24,32,40
4-Jul-08,29,30,38
4-Jul-08,33,22,38
4-Jul-08,42,29,41
4-Jul-08,36,27,48
4-Jul-08,39,25,47
4-Jul-08,22,34,58
4-Jul-08,15,37,35
4-Jul-08,47,28,47
4-Jul-08,30,31,49
4-Jul-08,36,37,41
4-Jul-08,26,27,47
4-Jul-08,34,31,59
4-Jul-08,31,34,39
4-Jul-08,26,58,44
4-Jul-08,36,38,56
4-Jul-08,23,43,44
4-Jul-08,26,30,29
4-Jul-08,16,50,29
4-Jul-08,32,34,29
4-Jul-08,30,24,36
4-Jul-08,27,31,52
4-Jul-08,31,58,43
4-Jul-08,20,24,38
4-Jul-08,37,33,53
4-Jul-08,37,38,37
4-Jul-08,37,31,58
4-Jul-08,36,26,56
4-Jul-08,26,40,26
4-Jul-08,23,27,43
4-Jul-08,20,30,41
4-Jul-08,26,30,55
4-Jul-08,22,30,52
4-Jul-08,23,25,35
4-Jul-08,32,30,61
4-Jul-08,33,32,60
4-Jul-08,30,28,58
4-Jul-08,36,31,29
4-Jul-08,31,56,31
4-Jul-08,38,26,33
24-Jul-08,33,34,42
24-Jul-08,34,58,40
24-Jul-08,48,60,63
24-Jul-08,40,69,47
24-Jul-08,37,41,57
24-Jul-08,50,66,38
24-Jul-08,41,47,43
24-Jul-08,27,42,54
24-Jul-08,28,32,39
24-Jul-08,28,48,38
24-Jul-08,54,41,36
24-Jul-08,26,42,41
24-Jul-08,65,44,41
24-Jul-08,39,42,51
24-Jul-08,17,36,51
24-Jul-08,22,58,71
24-Jul-08,37,43,60
24-Jul-08,47,50,59
24-Jul-08,37,55,41
24-Jul-08,38,33,38
24-Jul-08,53,63,39
24-Jul-08,35,55,38
24-Jul-08,37,54,48
24-Jul-08,31,42,58
24-Jul-08,42,40,63
24-Jul-08,46,46,40
24-Jul-08,38,42,45
24-Jul-08,41,66,43
24-Jul-08,41,50,53
24-Jul-08,57,61,50
24-Jul-08,29,51,69
24-Jul-08,20,44,59
24-Jul-08,33,48,58
24-Jul-08,26,43,50
24-Jul-08,32,52,45
24-Jul-08,36,73,50
24-Jul-08,41,40,42
24-Jul-08,44,33,43
24-Jul-08,35,53,61
24-Jul-08,63,31,58
24-Jul-08,54,43,64
24-Jul-08,57,37,61
24-Jul-08,28,57,65
24-Jul-08,32,32,40
24-Jul-08,38,48,42
24-Jul-08,43,30,63
24-Jul-08,33,44,50
24-Jul-08,35,37,44
24-Jul-08,44,48,53
24-Jul-08,46,34,32
24-Jul-08,55,50,49
24-Jul-08,42,40,60
24-Jul-08,54,55,59
24-Jul-08,27,39,47
24-Jul-08,32,59,33
24-Jul-08,37,42,67
24-Jul-08,42,47,38
24-Jul-08,42,53,42
24-Jul-08,52,63,63
24-Jul-08,33,75,42
24-Jul-08,46,33,51
24-Jul-08,41,35,61
24-Jul-08,53,32,55
24-Jul-08,48,57,40
24-Jul-08,29,44,36
24-Jul-08,50,33,44
24-Jul-08,54,48,50
24-Jul-08,51,40,40
24-Jul-08,46,40,61
24-Jul-08,55,44,68
24-Jul-08,20,48,65
24-Jul-08,33,37,54
24-Jul-08,29,40,60
24-Jul-08,44,33,62
24-Jul-08,34,50,53
24-Jul-08,38,63,52
6-Aug-08,33,60,56
6-Aug-08,42,70,32
6-Aug-08,35,57,53
6-Aug-08,45,40,65
6-Aug-08,34,38,65
6-Aug-08,40,62,53
6-Aug-08,47,39,58
6-Aug-08,41,37,64
6-Aug-08,42,40,38
6-Aug-08,44,34,42
6-Aug-08,37,45,61
6-Aug-08,48,62,56
6-Aug-08,44,47,53
6-Aug-08,40,41,40
6-Aug-08,34,55,62
6-Aug-08,48,57,67
6-Aug-08,29,37,62
6-Aug-08,45,49,57
6-Aug-08,37,60,44
6-Aug-08,58,34,42
6-Aug-08,40,54,73
6-Aug-08,33,55,42
6-Aug-08,44,52,59
6-Aug-08,27,54,51
6-Aug-08,27,35,68
6-Aug-08,27,47,53
6-Aug-08,35,41,37
6-Aug-08,42,39,45
6-Aug-08,34,57,43
6-Aug-08,37,50,38
6-Aug-08,28,41,66
6-Aug-08,25,43,77
6-Aug-08,47,53,67
6-Aug-08,36,60,38
6-Aug-08,42,44,60
6-Aug-08,47,63,59
6-Aug-08,49,39,65
6-Aug-08,61,43,52
6-Aug-08,62,58,50
6-Aug-08,45,40,52
6-Aug-08,61,41,57
6-Aug-08,32,39,58
6-Aug-08,27,59,59
6-Aug-08,45,38,55
6-Aug-08,49,51,52
6-Aug-08,58,37,66
6-Aug-08,48,37,55
6-Aug-08,50,35,48
6-Aug-08,40,52,52
6-Aug-08,36,39,50
6-Aug-08,30,40,44
6-Aug-08,43,42,62
6-Aug-08,35,57,56
6-Aug-08,34,47,46
6-Aug-08,45,55,46
6-Aug-08,44,49,45
6-Aug-08,45,47,55
6-Aug-08,59,61,60
6-Aug-08,35,70,55
6-Aug-08,38,78,48
6-Aug-08,45,37,67
6-Aug-08,52,33,53
6-Aug-08,56,34,50
6-Aug-08,35,56,66
6-Aug-08,34,45,39
6-Aug-08,40,37,50
6-Aug-08,45,52,53
6-Aug-08,33,47,45
6-Aug-08,30,52,62
6-Aug-08,23,35,68
6-Aug-08,49,39,73
6-Aug-08,51,42,47
6-Aug-08,52,43,58
6-Aug-08,65,41,62
6-Aug-08,53,58,57
6-Aug-08,,52,55
30-Aug-08,39,67,52
30-Aug-08,52,78,32
30-Aug-08,59,74,57
30-Aug-08,51,44,67
30-Aug-08,53,64,68
30-Aug-08,43,49,63
30-Aug-08,51,52,47
30-Aug-08,35,37,47
30-Aug-08,53,60,67
30-Aug-08,61,49,39
30-Aug-08,48,39,59
30-Aug-08,29,81,52
30-Aug-08,43,47,53
30-Aug-08,48,58,57
30-Aug-08,49,42,49
30-Aug-08,49,51,62
30-Aug-08,43,64,55
30-Aug-08,45,45,58
30-Aug-08,43,51,53
30-Aug-08,60,58,71
30-Aug-08,59,45,57
30-Aug-08,43,63,64
30-Aug-08,40,57,67
30-Aug-08,47,58,57
30-Aug-08,31,52,80
30-Aug-08,36,44,53
30-Aug-08,39,18,44
30-Aug-08,49,46,49
30-Aug-08,42,45,43
30-Aug-08,40,41,54
30-Aug-08,43,58,60
30-Aug-08,40,55,60
30-Aug-08,46,47,65
30-Aug-08,43,68,67
30-Aug-08,42,48,48
30-Aug-08,41,68,67
30-Aug-08,48,47,52
30-Aug-08,54,47,47
30-Aug-08,54,50,51
30-Aug-08,60,39,58
30-Aug-08,55,46,56
30-Aug-08,71,49,64
30-Aug-08,35,61,58
30-Aug-08,34,61,53
30-Aug-08,35,64,48
30-Aug-08,56,45,67
30-Aug-08,39,54,58
30-Aug-08,48,45,50
30-Aug-08,43,56,60
30-Aug-08,49,36,45
30-Aug-08,51,52,44
30-Aug-08,54,37,60
30-Aug-08,34,33,59
30-Aug-08,30,44,46
30-Aug-08,43,78,48
30-Aug-08,43,52,44
30-Aug-08,43,49,57
30-Aug-08,51,64,63
30-Aug-08,53,42,56
30-Aug-08,38,77,48
30-Aug-08,41,44,65
30-Aug-08,58,47,45
30-Aug-08,52,40,49
30-Aug-08,49,54,66
30-Aug-08,31,58,40
30-Aug-08,58,57,55
30-Aug-08,56,67,47
30-Aug-08,73,37,38
30-Aug-08,47,41,66
30-Aug-08,60,44,73
30-Aug-08,39,49,71
30-Aug-08,45,48,48
30-Aug-08,36,55,74
30-Aug-08,45,47,64
30-Aug-08,36,63,55
30-Aug-08,57,38,58
5-Jun-09,6,14,16
5-Jun-09,8,9,11
5-Jun-09,5,11,13
5-Jun-09,6,9,21
5-Jun-09,4,15,10
5-Jun-09,5,11,13
5-Jun-09,5,15,12
5-Jun-09,4,16,15
5-Jun-09,7,11,14
5-Jun-09,8,10,19
5-Jun-09,4,12,17
5-Jun-09,5,16,12
5-Jun-09,6,10,14
5-Jun-09,7,19,11
5-Jun-09,7,9,17
5-Jun-09,5,10,13
5-Jun-09,4,9,10
5-Jun-09,7,10,11
5-Jun-09,5,9,13
5-Jun-09,8,10,13
5-Jun-09,6,9,18
5-Jun-09,7,11,15
5-Jun-09,6,15,7
5-Jun-09,7,14,10
5-Jun-09,5,9,11
5-Jun-09,8,9,8
5-Jun-09,6,17,11
5-Jun-09,5,12,10
5-Jun-09,6,9,11
5-Jun-09,6,17,11
5-Jun-09,4,6,14
5-Jun-09,5,10,13
5-Jun-09,6,17,18
5-Jun-09,6,9,16
5-Jun-09,8,12,12
5-Jun-09,6,14,11
5-Jun-09,8,11,11
5-Jun-09,5,13,11
5-Jun-09,6,9,12
5-Jun-09,6,15,11
5-Jun-09,6,10,20
5-Jun-09,6,17,14
5-Jun-09,7,16,13
5-Jun-09,7,9,12
5-Jun-09,4,9,8
5-Jun-09,8,11,16
5-Jun-09,8,12,12
5-Jun-09,9,10,16
5-Jun-09,6,16,11
5-Jun-09,5,7,16
5-Jun-09,4,15,13
5-Jun-09,6,9,24
5-Jun-09,4,10,14
5-Jun-09,4,7,15
5-Jun-09,4,15,11
5-Jun-09,7,12,12
5-Jun-09,3,10,11
5-Jun-09,7,14,12
5-Jun-09,7,13,12
5-Jun-09,6,10,9
5-Jun-09,6,8,13
5-Jun-09,7,6,22
5-Jun-09,7,8,11
5-Jun-09,4,8,12
5-Jun-09,6,12,10
5-Jun-09,6,14,18
5-Jun-09,5,10,15
5-Jun-09,5,10,10
5-Jun-09,5,10,15
5-Jun-09,7,13,8
5-Jun-09,7,9,16
5-Jun-09,5,15,12
5-Jun-09,6,10,18
5-Jun-09,5,11,18
5-Jun-09,5,10,19
5-Jun-09,4,12,12
14-Jun-09,16,20,18
14-Jun-09,14,15,19
14-Jun-09,14,24,30
14-Jun-09,20,17,22
14-Jun-09,23,20,34
14-Jun-09,14,12,18
14-Jun-09,15,19,32
14-Jun-09,11,12,31
14-Jun-09,13,13,22
14-Jun-09,19,13,28
14-Jun-09,14,33,26
14-Jun-09,13,12,21
14-Jun-09,19,14,19
14-Jun-09,14,11,18
14-Jun-09,16,18,19
14-Jun-09,13,14,16
14-Jun-09,24,14,17
14-Jun-09,15,11,15
14-Jun-09,22,21,22
14-Jun-09,21,26,18
14-Jun-09,18,20,23
14-Jun-09,21,20,30
14-Jun-09,16,33,17
14-Jun-09,17,19,14
14-Jun-09,15,16,17
14-Jun-09,14,25,37
14-Jun-09,23,30,25
14-Jun-09,13,13,19
14-Jun-09,14,23,18
14-Jun-09,14,30,16
14-Jun-09,23,20,37
14-Jun-09,17,27,25
14-Jun-09,18,15,32
14-Jun-09,22,30,43
14-Jun-09,21,22,17
14-Jun-09,12,23,20
14-Jun-09,26,17,32
14-Jun-09,20,12,16
14-Jun-09,15,27,22
14-Jun-09,15,14,18
14-Jun-09,26,24,41
14-Jun-09,18,11,23
14-Jun-09,16,23,29
14-Jun-09,23,24,21
14-Jun-09,22,11,27
14-Jun-09,13,17,37
14-Jun-09,18,15,17
14-Jun-09,22,18,21
14-Jun-09,26,19,27
14-Jun-09,18,12,24
14-Jun-09,13,14,37
14-Jun-09,18,14,50
14-Jun-09,13,11,22
14-Jun-09,13,13,28
14-Jun-09,13,14,19
14-Jun-09,17,15,20
14-Jun-09,19,19,19
14-Jun-09,20,20,28
14-Jun-09,14,16,23
14-Jun-09,24,40,24
14-Jun-09,14,10,22
14-Jun-09,23,17,20
14-Jun-09,22,17,20
14-Jun-09,17,19,25
14-Jun-09,17,25,15
14-Jun-09,25,20,34
14-Jun-09,17,17,22
14-Jun-09,27,16,35
14-Jun-09,12,17,40
14-Jun-09,13,14,34
14-Jun-09,21,14,29
14-Jun-09,16,17,44
14-Jun-09,16,12,24
14-Jun-09,18,13,23
14-Jun-09,20,22,23
14-Jun-09,18,14,19
29-Jun-09,24,44,42
29-Jun-09,29,21,20
29-Jun-09,12,34,40
29-Jun-09,14,23,17
29-Jun-09,10,23,27
29-Jun-09,10,25,23
29-Jun-09,9,23,24
29-Jun-09,12,26,46
29-Jun-09,15,34,15
29-Jun-09,15,17,43
29-Jun-09,21,19,45
29-Jun-09,10,22,23
29-Jun-09,21,21,22
29-Jun-09,17,22,55
29-Jun-09,17,35,34
29-Jun-09,15,21,36
29-Jun-09,23,27,45
29-Jun-09,34,23,25
29-Jun-09,17,22,52
29-Jun-09,39,21,54
29-Jun-09,17,17,54
29-Jun-09,20,19,45
29-Jun-09,18,25,45
29-Jun-09,8,24,30
29-Jun-09,17,56,48
29-Jun-09,11,20,44
29-Jun-09,14,51,35
29-Jun-09,18,19,46
29-Jun-09,20,20,45
29-Jun-09,12,33,35
29-Jun-09,18,24,54
29-Jun-09,14,23,50
29-Jun-09,14,33,57
29-Jun-09,16,59,45
29-Jun-09,19,34,32
29-Jun-09,15,30,19
29-Jun-09,20,44,24
29-Jun-09,22,22,38
29-Jun-09,19,36,49
29-Jun-09,42,22,44
29-Jun-09,16,48,60
29-Jun-09,35,33,39
29-Jun-09,17,51,36
29-Jun-09,17,18,55
29-Jun-09,8,37,47
29-Jun-09,23,35,43
29-Jun-09,18,36,46
29-Jun-09,37,25,40
29-Jun-09,21,32,24
29-Jun-09,21,21,50
29-Jun-09,33,37,36
29-Jun-09,22,20,42
29-Jun-09,12,24,27
29-Jun-09,16,22,35
29-Jun-09,19,36,41
29-Jun-09,13,26,52
29-Jun-09,17,27,31
29-Jun-09,21,38,39
29-Jun-09,22,35,51
29-Jun-09,15,61,31
29-Jun-09,17,20,36
29-Jun-09,16,20,59
29-Jun-09,35,22,27
29-Jun-09,18,28,35
29-Jun-09,16,36,35
29-Jun-09,21,21,32
29-Jun-09,11,26,51
29-Jun-09,22,19,57
29-Jun-09,19,22,63
29-Jun-09,9,35,44
29-Jun-09,15,19,63
29-Jun-09,16,25,45
29-Jun-09,15,44,44
29-Jun-09,16,28,47
29-Jun-09,12,60,58
29-Jun-09,19,49,49
19-Jul-09,26,76,65
19-Jul-09,40,46,42
19-Jul-09,41,32,61
19-Jul-09,30,29,57
19-Jul-09,35,54,61
19-Jul-09,51,66,35
19-Jul-09,42,66,49
19-Jul-09,11,66,41
19-Jul-09,33,42,58
19-Jul-09,41,41,42
19-Jul-09,23,52,60
19-Jul-09,35,33,63
19-Jul-09,44,46,46
19-Jul-09,44,38,50
19-Jul-09,33,37,57
19-Jul-09,23,53,53
19-Jul-09,44,39,60
19-Jul-09,33,47,46
19-Jul-09,30,38,35
19-Jul-09,22,44,65
19-Jul-09,31,30,38
19-Jul-09,40,76,39
19-Jul-09,31,49,52
19-Jul-09,43,46,42
19-Jul-09,34,53,40
19-Jul-09,27,53,65
19-Jul-09,28,44,31
19-Jul-09,30,43,40
19-Jul-09,29,33,39
19-Jul-09,32,47,41
19-Jul-09,36,42,51
19-Jul-09,29,70,52
19-Jul-09,26,41,42
19-Jul-09,24,51,49
19-Jul-09,31,54,59
19-Jul-09,23,54,43
19-Jul-09,14,66,42
19-Jul-09,44,31,50
19-Jul-09,30,55,69
19-Jul-09,44,34,71
19-Jul-09,,54,71
19-Jul-09,,39,60
19-Jul-09,,45,64
19-Jul-09,,38,52
19-Jul-09,,56,47
19-Jul-09,,43,47
19-Jul-09,,50,56
19-Jul-09,,66,53
19-Jul-09,,43,68
19-Jul-09,,58,50
19-Jul-09,,52,56
19-Jul-09,,49,65
19-Jul-09,,64,49
19-Jul-09,,50,57
19-Jul-09,,50,63
19-Jul-09,,46,54
19-Jul-09,,58,61
19-Jul-09,,34,74
19-Jul-09,,49,49
19-Jul-09,,39,49
19-Jul-09,,44,45
19-Jul-09,,41,40
19-Jul-09,,57,43
19-Jul-09,,48,66
19-Jul-09,,36,51
19-Jul-09,,44,65
19-Jul-09,,38,66
19-Jul-09,,60,48
19-Jul-09,,73,41
19-Jul-09,,57,56
19-Jul-09,,44,49
19-Jul-09,,51,55
19-Jul-09,,71,66
19-Jul-09,,43,62
19-Jul-09,,63,72
19-Jul-09,,45,72
19-Jul-09,,47,72
19-Jul-09,,49,68
19-Jul-09,,50,66
19-Jul-09,,37,43
19-Jul-09,,44,46
19-Jul-09,,36,47
19-Jul-09,,68,
19-Jul-09,,65,
11-Aug-09,41,53,54
11-Aug-09,55,66,55
11-Aug-09,51,68,56
11-Aug-09,47,59,71
11-Aug-09,39,55,69
11-Aug-09,51,52,63
11-Aug-09,46,57,54
11-Aug-09,58,51,52
11-Aug-09,42,69,65
11-Aug-09,47,46,71
11-Aug-09,50,80,61
11-Aug-09,55,51,53
11-Aug-09,43,47,65
11-Aug-09,48,50,46
11-Aug-09,61,43,45
11-Aug-09,43,62,67
11-Aug-09,52,46,46
11-Aug-09,57,69,47
11-Aug-09,47,50,66
11-Aug-09,50,64,67
11-Aug-09,59,44,64
11-Aug-09,46,90,79
11-Aug-09,39,65,71
11-Aug-09,50,66,48
11-Aug-09,44,47,54
11-Aug-09,63,49,52
11-Aug-09,50,49,64
11-Aug-09,57,77,54
11-Aug-09,56,73,49
11-Aug-09,55,68,55
11-Aug-09,44,50,61
11-Aug-09,56,51,72
11-Aug-09,36,50,68
11-Aug-09,50,67,75
11-Aug-09,41,54,68
11-Aug-09,41,57,80
11-Aug-09,52,45,82
11-Aug-09,52,57,65
11-Aug-09,53,54,75
11-Aug-09,58,49,80
11-Aug-09,53,45,51
11-Aug-09,54,64,46
11-Aug-09,44,57,49
11-Aug-09,35,77,66
11-Aug-09,32,56,48
11-Aug-09,53,49,61
11-Aug-09,56,53,70
11-Aug-09,49,88,55
11-Aug-09,51,69,68
11-Aug-09,45,51,63
11-Aug-09,38,54,43
11-Aug-09,44,52,47
11-Aug-09,50,42,61
11-Aug-09,30,70,46
11-Aug-09,39,65,59
11-Aug-09,44,56,70
11-Aug-09,43,40,69
11-Aug-09,47,61,57
11-Aug-09,50,46,47
11-Aug-09,43,58,70
11-Aug-09,39,44,55
11-Aug-09,45,64,67
11-Aug-09,48,59,78
11-Aug-09,56,64,53
11-Aug-09,38,53,47
11-Aug-09,42,54,68
11-Aug-09,48,73,63
11-Aug-09,48,55,72
11-Aug-09,43,75,54
11-Aug-09,38,57,65
11-Aug-09,42,45,73
11-Aug-09,52,54,72
11-Aug-09,48,44,59
11-Aug-09,60,48,54
11-Aug-09,52,52,62
11-Aug-09,54,62,79
17-Aug-09,43,60,71
17-Aug-09,39,58,58
17-Aug-09,44,66,48
17-Aug-09,62,76,65
17-Aug-09,48,59,49
17-Aug-09,42,61,58
17-Aug-09,47,49,60
17-Aug-09,53,54,55
17-Aug-09,38,78,47
17-Aug-09,39,44,46
17-Aug-09,29,70,68
17-Aug-09,47,70,48
17-Aug-09,45,54,58
17-Aug-09,41,56,65
17-Aug-09,45,65,60
17-Aug-09,46,48,48
17-Aug-09,42,70,45
17-Aug-09,48,49,45
17-Aug-09,63,65,54
17-Aug-09,39,65,67
17-Aug-09,39,60,66
17-Aug-09,42,55,56
17-Aug-09,42,80,58
17-Aug-09,42,78,45
17-Aug-09,55,64,42
17-Aug-09,44,55,57
17-Aug-09,52,47,53
17-Aug-09,62,68,51
17-Aug-09,57,45,75
17-Aug-09,56,63,67
17-Aug-09,38,72,66
17-Aug-09,57,48,70
17-Aug-09,40,54,80
17-Aug-09,61,72,61
17-Aug-09,50,57,71
17-Aug-09,65,73,50
17-Aug-09,55,55,60
17-Aug-09,60,52,61
17-Aug-09,55,55,70
17-Aug-09,44,51,60
17-Aug-09,40,53,75
17-Aug-09,47,55,65
17-Aug-09,37,66,70
17-Aug-09,38,47,60
17-Aug-09,47,51,49
17-Aug-09,65,45,73
17-Aug-09,45,58,61
17-Aug-09,48,44,56
17-Aug-09,53,65,74
17-Aug-09,55,56,54
17-Aug-09,57,63,54
17-Aug-09,50,54,68
17-Aug-09,43,70,60
17-Aug-09,37,58,53
17-Aug-09,38,72,51
17-Aug-09,52,59,66
17-Aug-09,50,61,55
17-Aug-09,54,64,50
17-Aug-09,36,84,71
17-Aug-09,40,82,66
17-Aug-09,58,51,55
17-Aug-09,52,50,79
17-Aug-09,47,42,62
17-Aug-09,49,64,52
17-Aug-09,45,65,53
17-Aug-09,48,48,53
17-Aug-09,61,73,48
17-Aug-09,63,57,50
17-Aug-09,52,60,69
17-Aug-09,64,55,72
17-Aug-09,42,59,69
17-Aug-09,40,44,67
17-Aug-09,40,51,77
17-Aug-09,40,45,65
17-Aug-09,40,57,69
17-Aug-09,50,69,62
27-Aug-09,52,78,70
27-Aug-09,73,59,60
27-Aug-09,54,80,72
27-Aug-09,58,62,73
27-Aug-09,63,72,69
27-Aug-09,42,64,67
27-Aug-09,62,77,72
27-Aug-09,54,59,74
27-Aug-09,56,72,70
27-Aug-09,56,90,62
27-Aug-09,55,59,45
27-Aug-09,67,67,74
27-Aug-09,64,60,69
27-Aug-09,59,71,66
27-Aug-09,52,53,46
27-Aug-09,49,66,58
27-Aug-09,67,94,53
27-Aug-09,59,55,70
27-Aug-09,70,86,63
27-Aug-09,51,72,64
27-Aug-09,41,64,66
27-Aug-09,43,79,70
27-Aug-09,64,50,60
27-Aug-09,54,72,58
27-Aug-09,61,65,65
27-Aug-09,59,54,58
27-Aug-09,64,75,49
27-Aug-09,65,65,60
27-Aug-09,59,64,65
27-Aug-09,50,66,73
27-Aug-09,52,91,61
27-Aug-09,67,54,66
27-Aug-09,61,59,74
27-Aug-09,61,76,76
27-Aug-09,50,59,76
27-Aug-09,49,67,68
27-Aug-09,56,51,75
27-Aug-09,57,63,62
27-Aug-09,57,60,66
27-Aug-09,74,57,68
27-Aug-09,52,53,74
27-Aug-09,68,73,76
27-Aug-09,50,66,78
27-Aug-09,43,78,70
27-Aug-09,53,57,73
27-Aug-09,54,69,78
27-Aug-09,60,66,67
27-Aug-09,52,91,65
27-Aug-09,59,80,75
27-Aug-09,54,67,64
27-Aug-09,48,65,73
27-Aug-09,55,62,74
27-Aug-09,62,52,73
27-Aug-09,46,79,65
27-Aug-09,50,66,60
27-Aug-09,52,60,60
27-Aug-09,56,60,76
27-Aug-09,57,71,69
27-Aug-09,61,50,62
27-Aug-09,48,64,75
27-Aug-09,48,64,65
27-Aug-09,58,75,65
27-Aug-09,61,70,75
27-Aug-09,70,78,54
27-Aug-09,50,59,70
27-Aug-09,56,56,61
27-Aug-09,52,74,72
27-Aug-09,52,65,95
27-Aug-09,47,76,80
27-Aug-09,50,63,75
27-Aug-09,49,59,81
27-Aug-09,65,65,80
27-Aug-09,61,55,55
27-Aug-09,72,62,63
27-Aug-09,68,58,63
27-Aug-09,70,78,
20-Jun-10,13,24,20
20-Jun-10,9,23,21
20-Jun-10,16,19,23
20-Jun-10,14,18,23
20-Jun-10,10,20,30
20-Jun-10,12,33,21
20-Jun-10,11,30,23
20-Jun-10,14,22,23
20-Jun-10,10,23,17
20-Jun-10,12,16,20
20-Jun-10,14,22,19
20-Jun-10,16,14,23
20-Jun-10,12,20,22
20-Jun-10,14,25,20
20-Jun-10,21,20,27
20-Jun-10,19,16,31
20-Jun-10,11,20,23
20-Jun-10,17,18,24
20-Jun-10,9,19,30
20-Jun-10,15,19,19
20-Jun-10,16,34,22
20-Jun-10,13,27,26
20-Jun-10,14,21,27
20-Jun-10,15,19,29
20-Jun-10,14,34,23
20-Jun-10,10,31,32
20-Jun-10,14,21,23
20-Jun-10,17,20,20
20-Jun-10,22,29,23
20-Jun-10,10,30,31
20-Jun-10,13,26,24
20-Jun-10,13,32,28
20-Jun-10,13,23,33
20-Jun-10,12,31,30
20-Jun-10,12,20,30
20-Jun-10,13,25,26
20-Jun-10,13,21,24
20-Jun-10,17,25,25
20-Jun-10,16,22,29
20-Jun-10,19,23,22
20-Jun-10,16,21,37
20-Jun-10,16,19,27
20-Jun-10,14,19,46
20-Jun-10,14,23,27
20-Jun-10,11,25,20
20-Jun-10,15,20,41
20-Jun-10,14,23,38
20-Jun-10,21,20,21
20-Jun-10,16,20,26
20-Jun-10,15,18,19
20-Jun-10,13,17,26
20-Jun-10,15,17,40
20-Jun-10,15,21,25
20-Jun-10,14,24,29
20-Jun-10,11,26,32
20-Jun-10,15,22,22
20-Jun-10,14,16,23
20-Jun-10,13,26,30
20-Jun-10,15,34,28
20-Jun-10,14,37,26
20-Jun-10,17,20,20
20-Jun-10,17,24,26
20-Jun-10,20,23,23
20-Jun-10,15,23,27
20-Jun-10,14,22,24
20-Jun-10,19,30,20
20-Jun-10,17,28,27
20-Jun-10,14,16,25
20-Jun-10,13,20,30
20-Jun-10,11,21,36
20-Jun-10,15,18,35
20-Jun-10,12,21,32
20-Jun-10,13,20,30
20-Jun-10,16,21,26
20-Jun-10,15,34,43
20-Jun-10,25,21,32
30-Jul-10,44,58,57
30-Jul-10,57,66,46
30-Jul-10,28,59,37
30-Jul-10,42,34,42
30-Jul-10,29,50,53
30-Jul-10,55,51,15
30-Jul-10,50,60,58
30-Jul-10,35,31,48
30-Jul-10,36,37,55
30-Jul-10,34,33,66
30-Jul-10,60,54,53
30-Jul-10,40,36,55
30-Jul-10,51,32,45
30-Jul-10,35,55,37
30-Jul-10,31,56,33
30-Jul-10,45,36,54
30-Jul-10,49,61,61
30-Jul-10,31,64,63
30-Jul-10,38,62,45
30-Jul-10,34,54,52
30-Jul-10,36,62,58
30-Jul-10,49,68,49
30-Jul-10,54,45,28
30-Jul-10,64,50,56
30-Jul-10,48,53,60
30-Jul-10,52,68,59
30-Jul-10,50,45,42
30-Jul-10,63,22,53
30-Jul-10,54,52,69
30-Jul-10,39,37,51
30-Jul-10,55,71,61
30-Jul-10,31,55,51
30-Jul-10,48,42,42
30-Jul-10,62,59,42
30-Jul-10,55,53,43
30-Jul-10,58,53,47
30-Jul-10,61,51,56
30-Jul-10,41,52,72
30-Jul-10,50,34,52
30-Jul-10,31,43,75
30-Jul-10,41,39,74
30-Jul-10,37,59,62
30-Jul-10,55,67,67
30-Jul-10,37,66,42
30-Jul-10,46,47,57
30-Jul-10,41,56,37
30-Jul-10,47,55,34
30-Jul-10,38,79,64
