"date","Tsoil.C","fire.sev","datasource"
2010-11-24,-0.603116957666667,"Unburned","gapfill"
2010-11-25,-0.664283583333333,"Unburned","gapfill"
2010-11-26,-0.725716813333333,"Unburned","gapfill"
2010-11-27,-0.774973884,"Unburned","gapfill"
2010-11-28,-0.801083728333333,"Unburned","gapfill"
2010-11-29,-0.818437684166667,"Unburned","gapfill"
2010-11-30,-0.853100052833333,"Unburned","gapfill"
2010-12-01,-1.0166123532,"Unburned","gapfill"
2010-12-02,-1.0536915658,"Unburned","gapfill"
2010-12-03,-1.0521700576,"Unburned","gapfill"
2010-12-04,-1.0336328176,"Unburned","gapfill"
2010-12-05,-1.0497097982,"Unburned","gapfill"
2010-12-06,-1.0884503126,"Unburned","gapfill"
2010-12-07,-1.008704536,"Unburned","gapfill"
2010-12-08,-0.9815950168,"Unburned","gapfill"
2010-12-09,-1.0059314952,"Unburned","gapfill"
2010-12-10,-1.0508044118,"Unburned","gapfill"
2010-12-11,-1.1046596116,"Unburned","gapfill"
2010-12-12,-1.2377474684,"Unburned","gapfill"
2010-12-13,-1.391271051,"Unburned","gapfill"
2010-12-14,-1.548027415,"Unburned","gapfill"
2010-12-15,-1.7081038218,"Unburned","gapfill"
2010-12-16,-1.7056849794,"Unburned","gapfill"
2010-12-17,-1.6146321184,"Unburned","gapfill"
2010-12-18,-1.5658488276,"Unburned","gapfill"
2010-12-19,-1.544841735,"Unburned","gapfill"
2010-12-20,-1.5654116244,"Unburned","gapfill"
2010-12-21,-1.689844451,"Unburned","gapfill"
2010-12-22,-1.7044089366,"Unburned","gapfill"
2010-12-23,-1.6584035658,"Unburned","gapfill"
2010-12-24,-1.6739367966,"Unburned","gapfill"
2010-12-25,-1.7179886542,"Unburned","gapfill"
2010-12-26,-1.8598158374,"Unburned","gapfill"
2010-12-27,-2.0503275392,"Unburned","gapfill"
2010-12-28,-2.2401531914,"Unburned","gapfill"
2010-12-29,-2.3390169642,"Unburned","gapfill"
2010-12-30,-2.3362438126,"Unburned","gapfill"
2010-12-31,-2.3134836176,"Unburned","gapfill"
2011-01-01,-2.0874493125,"Unburned","gapfill"
2011-01-02,-2.144299877,"Unburned","gapfill"
2011-01-03,-1.53479403475,"Unburned","gapfill"
2011-01-04,-2.31157078925,"Unburned","gapfill"
2011-01-05,-2.39797649925,"Unburned","gapfill"
2011-01-06,-2.5019150575,"Unburned","gapfill"
2011-01-07,-2.56448356675,"Unburned","gapfill"
2011-01-08,-2.6139012075,"Unburned","gapfill"
2011-01-09,-2.704908048,"Unburned","gapfill"
2011-01-10,-2.83324885325,"Unburned","gapfill"
2011-01-11,-2.999615904,"Unburned","gapfill"
2011-01-12,-3.14100375,"Unburned","gapfill"
2011-01-13,-3.280076993,"Unburned","gapfill"
2011-01-14,-3.45004959175,"Unburned","gapfill"
2011-01-15,-3.5478062555,"Unburned","gapfill"
2011-01-16,-3.528678423,"Unburned","gapfill"
2011-01-17,-3.4540217915,"Unburned","gapfill"
2011-01-18,-3.34746163975,"Unburned","gapfill"
2011-01-19,-3.284951824,"Unburned","gapfill"
2011-01-20,-3.21323013675,"Unburned","gapfill"
2011-01-21,-3.25633753025,"Unburned","gapfill"
2011-01-22,-3.39148634375,"Unburned","gapfill"
2011-01-23,-3.65879693125,"Unburned","gapfill"
2011-01-24,-3.76959148325,"Unburned","gapfill"
2011-01-25,-3.794171749,"Unburned","gapfill"
2011-01-26,-3.79496515825,"Unburned","gapfill"
2011-01-27,-3.8196033835,"Unburned","gapfill"
2011-01-28,-3.8593359595,"Unburned","gapfill"
2011-01-29,-4.028151677,"Unburned","gapfill"
2011-01-30,-4.23712873975,"Unburned","gapfill"
2011-01-31,-4.39604647,"Unburned","gapfill"
2011-02-01,-4.5891134865,"Unburned","gapfill"
2011-02-02,-4.6940372095,"Unburned","gapfill"
2011-02-03,-4.112634176,"Unburned","gapfill"
2011-02-04,-4.1280079634,"Unburned","gapfill"
2011-02-05,-4.19664952,"Unburned","gapfill"
2011-02-06,-4.3043387784,"Unburned","gapfill"
2011-02-07,-4.4367279592,"Unburned","gapfill"
2011-02-08,-4.6166891184,"Unburned","gapfill"
2011-02-09,-4.7722998,"Unburned","gapfill"
2011-02-10,-4.9043375708,"Unburned","gapfill"
2011-02-11,-5.0419069026,"Unburned","gapfill"
2011-02-12,-5.2298888492,"Unburned","gapfill"
2011-02-13,-5.4531984442,"Unburned","gapfill"
2011-02-14,-5.634720296,"Unburned","gapfill"
2011-02-15,-5.7630541876,"Unburned","gapfill"
2011-02-16,-5.79063931,"Unburned","gapfill"
2011-02-17,-5.7697778048,"Unburned","gapfill"
2011-02-18,-5.786570105,"Unburned","gapfill"
2011-02-19,-5.792479741,"Unburned","gapfill"
2011-02-20,-5.8774464532,"Unburned","gapfill"
2011-02-21,-5.992445656,"Unburned","gapfill"
2011-02-22,-6.001522221,"Unburned","gapfill"
2011-02-23,-6.062002226,"Unburned","gapfill"
2011-02-24,-6.1478442192,"Unburned","gapfill"
2011-02-25,-6.121144655,"Unburned","gapfill"
2011-02-26,-6.0324123458,"Unburned","gapfill"
2011-02-27,-5.9759198232,"Unburned","gapfill"
2011-02-28,-5.9366112244,"Unburned","gapfill"
2011-03-01,-5.938351291,"Unburned","gapfill"
2011-03-02,-5.9945677248,"Unburned","gapfill"
2011-03-03,-6.0211092892,"Unburned","gapfill"
2011-03-04,-6.0735359982,"Unburned","gapfill"
2011-03-05,-6.1788097932,"Unburned","gapfill"
2011-03-06,-6.2985925132,"Unburned","gapfill"
2011-03-07,-6.37374536,"Unburned","gapfill"
2011-03-08,-6.368705775,"Unburned","gapfill"
2011-03-09,-6.35539386,"Unburned","gapfill"
2011-03-10,-6.4394139534,"Unburned","gapfill"
2011-03-11,-6.5262387468,"Unburned","gapfill"
2011-03-12,-6.5565604392,"Unburned","gapfill"
2011-03-13,-6.5569306776,"Unburned","gapfill"
2011-03-14,-6.5685999768,"Unburned","gapfill"
2011-03-15,-6.6336082876,"Unburned","gapfill"
2011-03-16,-6.7633215716,"Unburned","gapfill"
2011-03-17,-6.9048810842,"Unburned","gapfill"
2011-03-18,-7.0161073732,"Unburned","gapfill"
2011-03-19,-7.0820470694,"Unburned","gapfill"
2011-03-20,-7.1344987006,"Unburned","gapfill"
2011-03-21,-7.217151086,"Unburned","gapfill"
2011-03-22,-7.336995436,"Unburned","gapfill"
2011-03-23,-7.411634724,"Unburned","gapfill"
2011-03-24,-7.4539349742,"Unburned","gapfill"
2011-03-25,-7.4703084432,"Unburned","gapfill"
2011-03-26,-7.494744721,"Unburned","gapfill"
2011-03-27,-7.4957427076,"Unburned","gapfill"
2011-03-28,-7.481175846,"Unburned","gapfill"
2011-03-29,-7.451752371,"Unburned","gapfill"
2011-03-30,-7.435883286,"Unburned","gapfill"
2011-03-31,-7.4609436406,"Unburned","gapfill"
2011-04-01,-7.486800542,"Unburned","gapfill"
2011-04-02,-7.5054539236,"Unburned","gapfill"
2011-04-03,-7.454631325,"Unburned","gapfill"
2011-04-04,-7.3768006868,"Unburned","gapfill"
2011-04-05,-7.3286228976,"Unburned","gapfill"
2011-04-06,-7.3313668424,"Unburned","gapfill"
2011-04-07,-7.3769332956,"Unburned","gapfill"
2011-04-08,-7.4352449148,"Unburned","gapfill"
2011-04-09,-7.485806574,"Unburned","gapfill"
2011-04-10,-7.5071644182,"Unburned","gapfill"
2011-04-11,-7.4639822844,"Unburned","gapfill"
2011-04-12,-7.3844890426,"Unburned","gapfill"
2011-04-13,-7.3186818244,"Unburned","gapfill"
2011-04-14,-7.2383078034,"Unburned","gapfill"
2011-04-15,-7.1211341168,"Unburned","gapfill"
2011-04-16,-6.9975617526,"Unburned","gapfill"
2011-04-17,-6.8772635944,"Unburned","gapfill"
2011-04-18,-6.7891947924,"Unburned","gapfill"
2011-04-19,-6.7363638734,"Unburned","gapfill"
2011-04-20,-6.616475101,"Unburned","gapfill"
2011-04-21,-6.4398922418,"Unburned","gapfill"
2011-04-22,-6.36349238,"Unburned","gapfill"
2011-04-23,-6.2529235718,"Unburned","gapfill"
2011-04-24,-6.14084558,"Unburned","gapfill"
2011-04-25,-6.0379890318,"Unburned","gapfill"
2011-04-26,-5.9130838834,"Unburned","gapfill"
2011-04-27,-5.7879366792,"Unburned","gapfill"
2011-04-28,-5.7047069476,"Unburned","gapfill"
2011-04-29,-5.4024312476,"Unburned","gapfill"
2011-04-30,-4.6759307366,"Unburned","gapfill"
2011-05-01,-4.2688913934,"Unburned","gapfill"
2011-05-02,-3.8197192732,"Unburned","gapfill"
2011-05-03,-3.4883735426,"Unburned","gapfill"
2011-05-04,-3.2010227042,"Unburned","gapfill"
2011-05-05,-3.2054000726,"Unburned","gapfill"
2011-05-06,-3.338543451,"Unburned","gapfill"
2011-05-07,-3.4654683824,"Unburned","gapfill"
2011-05-08,-3.3735429266,"Unburned","gapfill"
2011-05-09,-3.1925341452,"Unburned","gapfill"
2011-05-10,-2.8316452942,"Unburned","gapfill"
2011-05-11,-2.461229601,"Unburned","gapfill"
2011-05-12,-2.1460068858,"Unburned","gapfill"
2011-05-13,-2.0279853,"Unburned","gapfill"
2011-05-14,-2.190474556,"Unburned","gapfill"
2011-05-15,-2.1687598066,"Unburned","gapfill"
2011-05-16,-2.1724962686,"Unburned","gapfill"
2011-05-17,-2.2015186584,"Unburned","gapfill"
2011-05-18,-2.2232081882,"Unburned","gapfill"
2011-05-19,-2.2187800008,"Unburned","gapfill"
2011-05-20,-3.151676471,"Unburned","observed"
2011-05-21,-2.456395833,"Unburned","observed"
2011-05-22,-1.277916667,"Unburned","observed"
2011-05-23,-0.555625,"Unburned","observed"
2011-05-24,-0.419541667,"Unburned","observed"
2011-05-25,-0.356583333,"Unburned","observed"
2011-05-26,-0.323510417,"Unburned","observed"
2011-05-27,-0.075739583,"Unburned","observed"
2011-05-28,-0.232697917,"Unburned","observed"
2011-05-29,-0.15571875,"Unburned","observed"
2011-05-30,-0.1228125,"Unburned","observed"
2011-05-31,-0.127479167,"Unburned","observed"
2011-06-01,-0.117625,"Unburned","observed"
2011-06-02,-0.140958333,"Unburned","observed"
2011-06-03,-0.097135417,"Unburned","observed"
2011-06-04,-0.04215625,"Unburned","observed"
2011-06-05,-0.120209302,"Unburned","observed"
2011-06-06,-0.063395833,"Unburned","observed"
2011-06-07,-0.042697917,"Unburned","observed"
2011-06-08,0.004958333,"Unburned","observed"
2011-06-09,0.092645168,"Unburned","observed"
2011-06-10,0.097291667,"Unburned","observed"
2011-06-11,0.125791667,"Unburned","observed"
2011-06-12,0.179208333,"Unburned","observed"
2011-06-13,0.213541667,"Unburned","observed"
2011-06-14,0.0189375,"Unburned","observed"
2011-06-15,0.108208333,"Unburned","observed"
2011-06-16,0.228046986,"Unburned","observed"
2011-06-17,0.2759375,"Unburned","observed"
2011-06-18,0.438913564,"Unburned","observed"
2011-06-19,0.554854167,"Unburned","observed"
2011-06-20,0.810822917,"Unburned","observed"
2011-06-21,0.953916667,"Unburned","observed"
2011-06-22,1.135291667,"Unburned","observed"
2011-06-23,1.2991875,"Unburned","observed"
2011-06-24,1.679166667,"Unburned","observed"
2011-06-25,1.854458333,"Unburned","observed"
2011-06-26,2.052677083,"Unburned","observed"
2011-06-27,2.413895833,"Unburned","observed"
2011-06-28,2.73353125,"Unburned","observed"
2011-06-29,3.34440625,"Unburned","observed"
2011-06-30,3.20825,"Unburned","observed"
2011-07-01,1.697947917,"Unburned","observed"
2011-07-02,1.1500625,"Unburned","observed"
2011-07-03,1.319020833,"Unburned","observed"
2011-07-04,1.962354167,"Unburned","observed"
2011-07-05,2.90640625,"Unburned","observed"
2011-07-06,2.269760417,"Unburned","observed"
2011-07-07,2.279822917,"Unburned","observed"
2011-07-08,3.145791667,"Unburned","observed"
2011-07-09,3.469947917,"Unburned","observed"
2011-07-10,3.5026875,"Unburned","observed"
2011-07-11,2.887104167,"Unburned","observed"
2011-07-12,2.752916667,"Unburned","observed"
2011-07-13,2.970489583,"Unburned","observed"
2011-07-14,3.630447917,"Unburned","observed"
2011-07-15,4.202958333,"Unburned","observed"
2011-07-16,3.288302083,"Unburned","observed"
2011-07-17,3.438989583,"Unburned","observed"
2011-07-18,4.071822917,"Unburned","observed"
2011-07-19,3.588,"Unburned","observed"
2011-07-20,3.586447917,"Unburned","observed"
2011-07-21,4.120052083,"Unburned","observed"
2011-07-22,4.533260417,"Unburned","observed"
2011-07-23,4.6336875,"Unburned","observed"
2011-07-24,4.685364583,"Unburned","observed"
2011-07-25,4.75303125,"Unburned","observed"
2011-07-26,4.79590625,"Unburned","observed"
2011-07-27,4.514833333,"Unburned","observed"
2011-07-28,3.980395833,"Unburned","observed"
2011-07-29,4.094260417,"Unburned","observed"
2011-07-30,4.64025,"Unburned","observed"
2011-07-31,5.117864583,"Unburned","observed"
2011-08-01,4.596677083,"Unburned","observed"
2011-08-02,4.334729167,"Unburned","observed"
2011-08-03,4.5734375,"Unburned","observed"
2011-08-04,4.753385417,"Unburned","observed"
2011-08-05,4.8254375,"Unburned","observed"
2011-08-06,5.329458333,"Unburned","observed"
2011-08-07,5.3296875,"Unburned","observed"
2011-08-08,4.456114583,"Unburned","observed"
2011-08-09,3.98725,"Unburned","observed"
2011-08-10,4.07290625,"Unburned","observed"
2011-08-11,3.780770833,"Unburned","observed"
2011-08-12,3.998322917,"Unburned","observed"
2011-08-13,3.815552083,"Unburned","observed"
2011-08-14,4.089677083,"Unburned","observed"
2011-08-15,4.281979167,"Unburned","observed"
2011-08-16,4.211229167,"Unburned","observed"
2011-08-17,3.522635417,"Unburned","observed"
2011-08-18,3.00115625,"Unburned","observed"
2011-08-19,2.618260417,"Unburned","observed"
2011-08-20,2.811958333,"Unburned","observed"
2011-08-21,2.465572917,"Unburned","observed"
2011-08-22,2.568145833,"Unburned","observed"
2011-08-23,2.41859375,"Unburned","observed"
2011-08-24,1.844604167,"Unburned","observed"
2011-08-25,2.030072917,"Unburned","observed"
2011-08-26,2.193385417,"Unburned","observed"
2011-08-27,2.664010417,"Unburned","observed"
2011-08-28,3.097302083,"Unburned","observed"
2011-08-29,3.29578125,"Unburned","observed"
2011-08-30,3.65675,"Unburned","observed"
2011-08-31,3.900177083,"Unburned","observed"
2011-09-01,3.9539375,"Unburned","observed"
2011-09-02,4.153822917,"Unburned","observed"
2011-09-03,3.924489583,"Unburned","observed"
2011-09-04,3.953489583,"Unburned","observed"
2011-09-05,3.55353125,"Unburned","observed"
2011-09-06,3.2248125,"Unburned","observed"
2011-09-07,2.797770833,"Unburned","observed"
2011-09-08,2.06575,"Unburned","observed"
2011-09-09,1.607447917,"Unburned","observed"
2011-09-10,1.501197917,"Unburned","observed"
2011-09-11,1.055479167,"Unburned","observed"
2011-09-12,0.81653125,"Unburned","observed"
2011-09-13,1.51178125,"Unburned","observed"
2011-09-14,2.120208333,"Unburned","observed"
2011-09-15,1.8174375,"Unburned","observed"
2011-09-16,1.6366875,"Unburned","observed"
2011-09-17,1.272104167,"Unburned","observed"
2011-09-18,1.097822917,"Unburned","observed"
2011-09-19,1.006666667,"Unburned","observed"
2011-09-20,0.91171875,"Unburned","observed"
2011-09-21,0.863678571,"Unburned","observed"
2011-09-22,0.324382456166667,"Unburned","gapfill"
2011-09-23,0.324140620166667,"Unburned","gapfill"
2011-09-24,0.282407403833333,"Unburned","gapfill"
2011-09-25,0.343693138666667,"Unburned","gapfill"
2011-09-26,0.432283016333333,"Unburned","gapfill"
2011-09-27,0.282858539166667,"Unburned","gapfill"
2011-09-28,0.133645978833333,"Unburned","gapfill"
2011-09-29,0.0777789236666667,"Unburned","gapfill"
2011-09-30,0.0526753416666667,"Unburned","gapfill"
2011-10-01,0.0395160535,"Unburned","gapfill"
2011-10-02,0.0267137526666667,"Unburned","gapfill"
2011-10-03,0.0271105313333333,"Unburned","gapfill"
2011-10-04,0.0125607291666667,"Unburned","gapfill"
2011-10-05,0.0051418595,"Unburned","gapfill"
2011-10-06,0.0119507265,"Unburned","gapfill"
2011-10-07,0.00646320816666667,"Unburned","gapfill"
2011-10-08,0.00658788333333333,"Unburned","gapfill"
2011-10-09,-0.001864297,"Unburned","gapfill"
2011-10-10,-0.00137435283333333,"Unburned","gapfill"
2011-10-11,0.00355229583333333,"Unburned","gapfill"
2011-10-12,0.00344155,"Unburned","gapfill"
2011-10-13,0.00571287366666667,"Unburned","gapfill"
2011-10-14,0.00373847916666667,"Unburned","gapfill"
2011-10-15,0.00293899866666667,"Unburned","gapfill"
2011-10-16,-0.0010471125,"Unburned","gapfill"
2011-10-17,-0.00361386116666667,"Unburned","gapfill"
2011-10-18,-0.0058094,"Unburned","gapfill"
2011-10-19,-0.0137406221666667,"Unburned","gapfill"
2011-10-20,-0.0372892513333333,"Unburned","gapfill"
2011-10-21,-0.0503880263333333,"Unburned","gapfill"
2011-10-22,-0.0501445828333333,"Unburned","gapfill"
2011-10-23,-0.0484271805,"Unburned","gapfill"
2011-10-24,-0.0464765735,"Unburned","gapfill"
2011-10-25,-0.0716107285,"Unburned","gapfill"
2011-10-26,-0.0875791376666667,"Unburned","gapfill"
2011-10-27,-0.0917879765,"Unburned","gapfill"
2011-10-28,-0.0875414375,"Unburned","gapfill"
2011-10-29,-0.0929819833333333,"Unburned","gapfill"
2011-10-30,-0.098886064,"Unburned","gapfill"
2011-10-31,-0.0994090541666667,"Unburned","gapfill"
2011-11-01,-0.115758861166667,"Unburned","gapfill"
2011-11-02,-0.135724129,"Unburned","gapfill"
2011-11-03,-0.1710861385,"Unburned","gapfill"
2011-11-04,-0.185629936,"Unburned","gapfill"
2011-11-05,-0.2151000125,"Unburned","gapfill"
2011-11-06,-0.281021863833333,"Unburned","gapfill"
2011-11-07,-0.2976725945,"Unburned","gapfill"
2011-11-08,-0.285921359666667,"Unburned","gapfill"
2011-11-09,-0.283392279166667,"Unburned","gapfill"
2011-11-10,-0.253387467333333,"Unburned","gapfill"
2011-11-11,-0.246986770166667,"Unburned","gapfill"
2011-11-12,-0.2607064805,"Unburned","gapfill"
2011-11-13,-0.270341420833333,"Unburned","gapfill"
2011-11-14,-0.250722976333333,"Unburned","gapfill"
2011-11-15,-0.268257679333333,"Unburned","gapfill"
2011-11-16,-0.313077516666667,"Unburned","gapfill"
2011-11-17,-0.342453773666667,"Unburned","gapfill"
2011-11-18,-0.352843825166667,"Unburned","gapfill"
2011-11-19,-0.407386957,"Unburned","gapfill"
2011-11-20,-0.4650320305,"Unburned","gapfill"
2011-11-21,-0.497372381333333,"Unburned","gapfill"
2011-11-22,-0.532257102833333,"Unburned","gapfill"
2011-11-23,-0.574937332666667,"Unburned","gapfill"
2011-11-24,-0.603116957666667,"Unburned","gapfill"
2011-11-25,-0.664283583333333,"Unburned","gapfill"
2011-11-26,-0.725716813333333,"Unburned","gapfill"
2011-11-27,-0.774973884,"Unburned","gapfill"
2011-11-28,-0.801083728333333,"Unburned","gapfill"
2011-11-29,-0.818437684166667,"Unburned","gapfill"
2011-11-30,-0.853100052833333,"Unburned","gapfill"
2011-12-01,-1.0166123532,"Unburned","gapfill"
2011-12-02,-1.0536915658,"Unburned","gapfill"
2011-12-03,-1.0521700576,"Unburned","gapfill"
2011-12-04,-1.0336328176,"Unburned","gapfill"
2011-12-05,-1.0497097982,"Unburned","gapfill"
2011-12-06,-1.0884503126,"Unburned","gapfill"
2011-12-07,-1.008704536,"Unburned","gapfill"
2011-12-08,-0.9815950168,"Unburned","gapfill"
2011-12-09,-1.0059314952,"Unburned","gapfill"
2011-12-10,-1.0508044118,"Unburned","gapfill"
2011-12-11,-1.1046596116,"Unburned","gapfill"
2011-12-12,-1.2377474684,"Unburned","gapfill"
2011-12-13,-1.391271051,"Unburned","gapfill"
2011-12-14,-1.548027415,"Unburned","gapfill"
2011-12-15,-1.7081038218,"Unburned","gapfill"
2011-12-16,-1.7056849794,"Unburned","gapfill"
2011-12-17,-1.6146321184,"Unburned","gapfill"
2011-12-18,-1.5658488276,"Unburned","gapfill"
2011-12-19,-1.544841735,"Unburned","gapfill"
2011-12-20,-1.5654116244,"Unburned","gapfill"
2011-12-21,-1.689844451,"Unburned","gapfill"
2011-12-22,-1.7044089366,"Unburned","gapfill"
2011-12-23,-1.6584035658,"Unburned","gapfill"
2011-12-24,-1.6739367966,"Unburned","gapfill"
2011-12-25,-1.7179886542,"Unburned","gapfill"
2011-12-26,-1.8598158374,"Unburned","gapfill"
2011-12-27,-2.0503275392,"Unburned","gapfill"
2011-12-28,-2.2401531914,"Unburned","gapfill"
2011-12-29,-2.3390169642,"Unburned","gapfill"
2011-12-30,-2.3362438126,"Unburned","gapfill"
2011-12-31,-2.3134836176,"Unburned","gapfill"
2012-01-01,-2.0874493125,"Unburned","gapfill"
2012-01-02,-2.144299877,"Unburned","gapfill"
2012-01-03,-1.53479403475,"Unburned","gapfill"
2012-01-04,-2.31157078925,"Unburned","gapfill"
2012-01-05,-2.39797649925,"Unburned","gapfill"
2012-01-06,-2.5019150575,"Unburned","gapfill"
2012-01-07,-2.56448356675,"Unburned","gapfill"
2012-01-08,-2.6139012075,"Unburned","gapfill"
2012-01-09,-2.704908048,"Unburned","gapfill"
2012-01-10,-2.83324885325,"Unburned","gapfill"
2012-01-11,-2.999615904,"Unburned","gapfill"
2012-01-12,-3.14100375,"Unburned","gapfill"
2012-01-13,-3.280076993,"Unburned","gapfill"
2012-01-14,-3.45004959175,"Unburned","gapfill"
2012-01-15,-3.5478062555,"Unburned","gapfill"
2012-01-16,-3.528678423,"Unburned","gapfill"
2012-01-17,-3.4540217915,"Unburned","gapfill"
2012-01-18,-3.34746163975,"Unburned","gapfill"
2012-01-19,-3.284951824,"Unburned","gapfill"
2012-01-20,-3.21323013675,"Unburned","gapfill"
2012-01-21,-3.25633753025,"Unburned","gapfill"
2012-01-22,-3.39148634375,"Unburned","gapfill"
2012-01-23,-3.65879693125,"Unburned","gapfill"
2012-01-24,-3.76959148325,"Unburned","gapfill"
2012-01-25,-3.794171749,"Unburned","gapfill"
2012-01-26,-3.79496515825,"Unburned","gapfill"
2012-01-27,-3.8196033835,"Unburned","gapfill"
2012-01-28,-3.8593359595,"Unburned","gapfill"
2012-01-29,-4.028151677,"Unburned","gapfill"
2012-01-30,-4.23712873975,"Unburned","gapfill"
2012-01-31,-4.39604647,"Unburned","gapfill"
2012-02-01,-4.5891134865,"Unburned","gapfill"
2012-02-02,-4.6940372095,"Unburned","gapfill"
2012-02-03,-4.112634176,"Unburned","gapfill"
2012-02-04,-4.1280079634,"Unburned","gapfill"
2012-02-05,-4.19664952,"Unburned","gapfill"
2012-02-06,-4.3043387784,"Unburned","gapfill"
2012-02-07,-4.4367279592,"Unburned","gapfill"
2012-02-08,-4.6166891184,"Unburned","gapfill"
2012-02-09,-4.7722998,"Unburned","gapfill"
2012-02-10,-4.9043375708,"Unburned","gapfill"
2012-02-11,-5.0419069026,"Unburned","gapfill"
2012-02-12,-5.2298888492,"Unburned","gapfill"
2012-02-13,-5.4531984442,"Unburned","gapfill"
2012-02-14,-5.634720296,"Unburned","gapfill"
2012-02-15,-5.7630541876,"Unburned","gapfill"
2012-02-16,-5.79063931,"Unburned","gapfill"
2012-02-17,-5.7697778048,"Unburned","gapfill"
2012-02-18,-5.786570105,"Unburned","gapfill"
2012-02-19,-5.792479741,"Unburned","gapfill"
2012-02-20,-5.8774464532,"Unburned","gapfill"
2012-02-21,-5.992445656,"Unburned","gapfill"
2012-02-22,-6.001522221,"Unburned","gapfill"
2012-02-23,-6.062002226,"Unburned","gapfill"
2012-02-24,-6.1478442192,"Unburned","gapfill"
2012-02-25,-6.121144655,"Unburned","gapfill"
2012-02-26,-6.0324123458,"Unburned","gapfill"
2012-02-27,-5.9759198232,"Unburned","gapfill"
2012-02-28,-5.9366112244,"Unburned","gapfill"
2012-02-29,-5.938351291,"Unburned","gapfill"
2012-03-01,-5.9945677248,"Unburned","gapfill"
2012-03-02,-6.0211092892,"Unburned","gapfill"
2012-03-03,-6.0735359982,"Unburned","gapfill"
2012-03-04,-6.1788097932,"Unburned","gapfill"
2012-03-05,-6.2985925132,"Unburned","gapfill"
2012-03-06,-6.37374536,"Unburned","gapfill"
2012-03-07,-6.368705775,"Unburned","gapfill"
2012-03-08,-6.35539386,"Unburned","gapfill"
2012-03-09,-6.4394139534,"Unburned","gapfill"
2012-03-10,-6.5262387468,"Unburned","gapfill"
2012-03-11,-6.5565604392,"Unburned","gapfill"
2012-03-12,-6.5569306776,"Unburned","gapfill"
2012-03-13,-6.5685999768,"Unburned","gapfill"
2012-03-14,-6.6336082876,"Unburned","gapfill"
2012-03-15,-6.7633215716,"Unburned","gapfill"
2012-03-16,-6.9048810842,"Unburned","gapfill"
2012-03-17,-7.0161073732,"Unburned","gapfill"
2012-03-18,-7.0820470694,"Unburned","gapfill"
2012-03-19,-7.1344987006,"Unburned","gapfill"
2012-03-20,-7.217151086,"Unburned","gapfill"
2012-03-21,-7.336995436,"Unburned","gapfill"
2012-03-22,-7.411634724,"Unburned","gapfill"
2012-03-23,-7.4539349742,"Unburned","gapfill"
2012-03-24,-7.4703084432,"Unburned","gapfill"
2012-03-25,-7.494744721,"Unburned","gapfill"
2012-03-26,-7.4957427076,"Unburned","gapfill"
2012-03-27,-7.481175846,"Unburned","gapfill"
2012-03-28,-7.451752371,"Unburned","gapfill"
2012-03-29,-7.435883286,"Unburned","gapfill"
2012-03-30,-7.4609436406,"Unburned","gapfill"
2012-03-31,-7.486800542,"Unburned","gapfill"
2012-04-01,-7.5054539236,"Unburned","gapfill"
2012-04-02,-7.454631325,"Unburned","gapfill"
2012-04-03,-7.3768006868,"Unburned","gapfill"
2012-04-04,-7.3286228976,"Unburned","gapfill"
2012-04-05,-7.3313668424,"Unburned","gapfill"
2012-04-06,-7.3769332956,"Unburned","gapfill"
2012-04-07,-7.4352449148,"Unburned","gapfill"
2012-04-08,-7.485806574,"Unburned","gapfill"
2012-04-09,-7.5071644182,"Unburned","gapfill"
2012-04-10,-7.4639822844,"Unburned","gapfill"
2012-04-11,-7.3844890426,"Unburned","gapfill"
2012-04-12,-7.3186818244,"Unburned","gapfill"
2012-04-13,-7.2383078034,"Unburned","gapfill"
2012-04-14,-7.1211341168,"Unburned","gapfill"
2012-04-15,-6.9975617526,"Unburned","gapfill"
2012-04-16,-6.8772635944,"Unburned","gapfill"
2012-04-17,-6.7891947924,"Unburned","gapfill"
2012-04-18,-6.7363638734,"Unburned","gapfill"
2012-04-19,-6.616475101,"Unburned","gapfill"
2012-04-20,-6.4398922418,"Unburned","gapfill"
2012-04-21,-6.36349238,"Unburned","gapfill"
2012-04-22,-6.2529235718,"Unburned","gapfill"
2012-04-23,-6.14084558,"Unburned","gapfill"
2012-04-24,-6.0379890318,"Unburned","gapfill"
2012-04-25,-5.9130838834,"Unburned","gapfill"
2012-04-26,-5.7879366792,"Unburned","gapfill"
2012-04-27,-5.7047069476,"Unburned","gapfill"
2012-04-28,-5.4024312476,"Unburned","gapfill"
2012-04-29,-4.6759307366,"Unburned","gapfill"
2012-04-30,-4.2688913934,"Unburned","gapfill"
2012-05-01,-3.8197192732,"Unburned","gapfill"
2012-05-02,-3.4883735426,"Unburned","gapfill"
2012-05-03,-3.2010227042,"Unburned","gapfill"
2012-05-04,-3.2054000726,"Unburned","gapfill"
2012-05-05,-3.338543451,"Unburned","gapfill"
2012-05-06,-3.4654683824,"Unburned","gapfill"
2012-05-07,-3.3735429266,"Unburned","gapfill"
2012-05-08,-3.1925341452,"Unburned","gapfill"
2012-05-09,-2.8316452942,"Unburned","gapfill"
2012-05-10,-2.461229601,"Unburned","gapfill"
2012-05-11,-2.1460068858,"Unburned","gapfill"
2012-05-12,-2.0279853,"Unburned","gapfill"
2012-05-13,-2.190474556,"Unburned","gapfill"
