,FINAL,Severe,Moderate,Unburned,Severe,Moderate,Unburned,Severe,Moderate,Unburned,Severe,Moderate,Unburned,Severe,Moderate,Unburned,,Severe,Moderate,Unburned
Date,Year,5cm,5 cm,5 cm,10cm,10cm,10cm,20cm,20cm,20cm,30 cm,30 cm,30 cm,40cm,40cm,40cm,Depth of Measurements,Air T 2m,Air T 2m,Air T 2m
8/12/2014,2014.60928961749,5.12875,5.415319444,4.518739583,4.0718125,5.104625,3.904770833,,,2.1144375,,,,,2.42503125,1.190666667,,5.533708333,5.4634375,5.346645833
8/13/2014,2014.61202185792,4.96275,5.230263889,4.087847222,3.923958333,4.892333334,3.552416667,,,2.038416667,,,,,2.3769375,1.221375,,7.274083333,7.143041667,6.995958333
8/14/2014,2014.61475409836,5.188291667,5.470111111,4.385524306,4.017729167,5.016145834,3.764395833,,,2.060333333,,,,,2.421083333,1.204416667,,7.539479167,7.511833333,7.303541667
8/15/2014,2014.61748633880,5.167854167,5.400701389,4.382819444,4.101458333,5.043520834,3.830479167,,,2.1754375,,,,,2.4880625,1.27325,,6.757041667,7.0733125,7.186833333
8/16/2014,2014.62021857923,5.57659375,5.994743055,4.930420139,4.329270833,5.388479167,4.1540625,,,2.259145833,,,,,2.555947917,1.323541667,,10.6668125,10.55520833,10.78483333
8/17/2014,2014.62295081967,6.353541667,6.382138889,5.454013889,4.819208333,5.897958334,4.682229167,,,2.540979167,,,,,2.812729167,1.453791667,,14.74416667,14.59020833,14.28266667
8/18/2014,2014.62568306011,6.509260417,6.569861111,5.745006944,5.033020833,6.153770834,4.9303125,,,2.785458333,,,,,2.9813125,1.614333333,,11.595,11.34479167,11.05979167
8/19/2014,2014.62841530055,6.400739583,6.825680554,5.761236111,5.152583333,6.397458334,4.925583333,,,2.834958333,,,,,3.125885417,1.734125,,10.29689583,10.44229167,10.0446875
8/20/2014,2014.63114754098,6.475625,6.668388889,5.624041667,5.201458333,6.390916667,4.9246875,,,2.887166667,,,,,3.23509375,1.79825,,10.42939583,10.37510417,10.07179167
8/21/2014,2014.63387978142,5.650583333,6.234798611,5.079083333,4.7230625,5.9846875,4.519375,,,2.829645833,,,,,3.22,1.832,,7.846,7.933083333,7.878770833
8/22/2014,2014.63661202186,5.807979167,6.135152778,5.072875,4.70475,5.923729167,4.487916667,,,2.740625,,,,,3.1745,1.797125,,10.0431875,9.918541667,9.573791667
8/23/2014,2014.63934426230,5.573239583,5.945652778,4.813467199,4.565770833,5.675083333,4.237291667,,,2.651625,,,,,3.091489583,1.77125,,9.695645833,9.2535,8.871319149
8/24/2014,2014.64207650273,5.157635417,5.422631944,4.326888889,4.341645833,5.400375,3.898229167,,,2.529791667,,,,,2.99803125,1.734125,,5.6853125,5.697541667,5.423833333
8/25/2014,2014.64480874317,4.1041875,4.538236111,3.396652778,3.657833333,4.6561875,3.189833333,,,2.250958333,,,,,2.75259375,1.635833333,,1.709833333,1.76675,1.5915
8/26/2014,2014.64754098361,3.773635417,4.125694444,2.957923611,3.098979167,3.987,2.6715625,,,1.865208333,,,,,2.4139375,1.428875,,5.283,5.178020833,4.9765625
8/27/2014,2014.65027322404,4.620520833,4.770208333,3.853767361,3.457479167,4.351208334,3.311604167,,,1.900541667,,,,,2.370791667,1.294833333,,9.597270833,9.588541667,9.13725
8/28/2014,2014.65300546448,4.594760417,4.783409722,4.000861111,3.602666667,4.547229167,3.504041667,,,2.095708333,,,,,2.450635417,1.37775,,6.942854167,7.162208333,6.922354167
8/29/2014,2014.65573770492,2.878270833,3.126145834,2.4555625,2.811833333,3.6975,2.520208333,,,1.974854167,,,,,2.324239583,1.4345,,0.319291667,-0.143333333,-0.3943125
8/30/2014,2014.65846994536,2.07303125,2.347458333,1.379461806,1.873458333,2.555520834,1.4670625,,,1.376208333,,,,,1.796572917,1.218958333,,0.922875,0.669479167,0.4206875
8/31/2014,2014.66120218579,1.755862069,1.872230556,0.952637459,1.4821,2.06409375,1.045294118,,,1.006735294,,,,,1.466492686,0.945705882,,1.8883125,1.697489362,1.219208333
9/1/2014,2014.66393442623,1.405166667,1.65734375,0.813901041,,1.821583333,0.8050625,,1.621888889,0.666833333,,,,,1.842041667,0.365208333,,NaN,NaN,NaN
9/2/2014,2014.66666666667,1.173625,1.299604167,0.559239583,,1.382291667,0.567395833,,1.250947917,0.477625,,,,,1.486458333,0.282604167,,1.2295417,1.5217917,1.2552083
9/3/2014,2014.66939890710,0.604416667,0.887208333,0.295343751,,0.920458333,0.362625,,0.6981875,0.345395833,,,,,1.159916667,0.19825,,-0.26897917,-0.66145833,-0.92135417
9/4/2014,2014.67213114754,0.305489583,0.621166667,0.194182293,,0.589791667,0.24275,,0.533041667,0.245083333,,,,,0.830375,0.140604167,,-1.0568333,-1.5291042,-1.7906875
9/5/2014,2014.67486338798,0.183666667,0.417916667,0.143536459,,0.4325,0.177770833,,0.333141667,0.179395833,,,,,0.605916667,0.103166667,,-0.26797917,-0.73539583,-0.98247917
9/6/2014,2014.67759562842,-0.12765625,0.275052083,0.069973958,,0.300958333,0.133833333,,0.117979167,0.137770833,,,,,0.444,0.078916667,,-2.2144583,-2.8028125,-2.8706667
9/7/2014,2014.68032786885,0.002020833,0.176697917,0.053583333,,0.200708333,0.107,,0.075541667,0.1105,,,,,0.315916667,0.057333333,,-2.0100417,-1.540625,-2.3446458
9/8/2014,2014.68306010929,0.13659375,0.1061875,0.055427083,,0.143166667,0.095333333,,-0.007083333,0.090083333,,,,,0.231916667,0.048583333,,1.7944792,2.0256875,1.3091875
9/9/2014,2014.68579234973,0.074770833,0.071802083,0.046739583,,0.102333333,0.093,,0.059996795,0.0825,,,,,0.176541667,0.045666667,,4.3737083,4.5775625,4.2978958
9/10/2014,2014.68852459016,-0.031847538,0.036447917,0.04375,,0.0755,0.092416667,,-0.002041667,0.079583333,,,,,0.132666667,0.04275,,1.4357083,2.7313333,2.5347917
9/11/2014,2014.69125683060,0.039066565,0.01253125,0.047885417,,0.051,0.0895,,-0.103142857,0.079583333,,,,,0.102333333,0.038083333,,-0.49316667,0.053354167,0.21741667
9/12/2014,2014.69398907104,0.47315625,0.0335625,0.126526041,,0.091666667,0.104604167,,0.124446429,0.078416667,,,,,0.080166667,0.040416667,,1.3106667,1.7110208,1.7436458
9/13/2014,2014.69672131148,0.37665625,0.04840625,0.21690625,,0.382583333,0.158479167,,0.369291667,0.092416667,,,,,0.13725,0.045666667,,5.8752083,7.5819583,7.4836875
9/14/2014,2014.69945355191,1.167929924,0.248916667,0.741812499,,1.320541667,0.513833333,,1.310645833,0.184583333,,,,,0.399958333,0.0515,,1.4378958,2.4316458,2.5806667
9/15/2014,2014.70218579235,1.220583333,0.576958333,1.057932291,,1.551083333,0.876958333,,1.540020833,0.423708333,,,,,0.766291667,0.123354167,,3.4968958,4.0676042,4.3746458
9/16/2014,2014.70491803279,1.739949811,0.9121875,1.400713543,,1.854041667,1.2156875,,1.963291667,0.625895833,,,,,0.99375,0.2005625,,3.9887917,5.2834583,5.7839167
9/17/2014,2014.70765027322,2.384333333,1.317177083,2.060786458,,2.524041667,1.818083333,,2.955104167,0.869666667,,,,,1.328916667,0.291833333,,3.6831667,4.1667083,4.235125
9/18/2014,2014.71038251366,2.110052083,1.496447917,1.7854375,,2.503083333,1.693729167,,2.419020833,1.062520833,,,,,1.636916667,0.396104167,,6.4073333,6.4001667,6.1953125
9/19/2014,2014.71311475410,1.9394375,1.450447917,1.596239592,,2.278875,1.523770833,,2.261083333,0.990145833,,,,,1.610916667,0.416333333,,1.306125,0.844875,0.59002083
9/20/2014,2014.71584699454,1.42821875,1.32984375,1.219963542,,1.900291667,1.212041667,,1.7036875,0.89075,,,,,1.53175,0.401395833,,1.2693958,1.0561875,0.951375
9/21/2014,2014.71857923497,0.82353125,0.973125,0.659598959,,1.172083333,0.751875,,0.949145833,0.659104167,,,,,1.218916667,0.3319375,,0.3536875,0.000791667,-0.231875
9/22/2014,2014.72131147541,0.49278125,0.6628125,0.337526043,,0.635708333,0.434708333,,0.512708333,0.437458333,,,,,0.856708333,0.231520833,,-1.5768542,-1.942,-2.1624167
9/23/2014,2014.72404371585,0.085145833,0.419604167,0.192614584,,0.403583333,0.274479167,,0.339083333,0.2836875,,,,,0.603541667,0.155625,,-1.3091667,-1.5085,-1.7297083
9/24/2014,2014.72677595628,-0.040333333,0.252229167,0.109630208,,0.264125,0.176541667,,0.225416667,0.1898125,,,,,0.426625,0.105416667,,-1.117125,-1.5062708,-1.7308333
9/25/2014,2014.72950819672,-0.021677083,0.149479167,0.08009375,,0.170708333,0.129166667,,0.164666667,0.1355,,,,,0.297541667,0.07075,,-1.2420625,-1.7800833,-2.0851042
9/26/2014,2014.73224043716,0.06778125,0.061864583,0.0715,,0.118666667,0.099416667,,0.1155625,0.106416667,,,,,0.211,0.05325,,-0.41345833,-0.92129167,-1.1865417
9/27/2014,2014.73497267760,-0.118635417,0.017364583,0.079,,0.084833333,0.093,,0.078854167,0.084833333,,,,,0.151291667,0.047416667,,-2.4461042,-2.9464792,NaN
9/28/2014,2014.73770491803,-0.280166667,0.007208333,0.067916667,,0.0545,0.081333333,,0.054416667,0.079,,,,,0.109333333,0.036916667,,-3.3628333,-3.1055208,NaN
9/29/2014,2014.74043715847,-0.018208333,0.006791667,0.065,,0.02625,0.079,,0.042166667,0.079,,,,,0.079,0.0305,,-0.018979167,0.065916667,NaN
9/30/2014,2014.74316939891,-0.051677083,-0.01103125,0.065,,0.024,0.074333333,,0.041,0.079,,,,,0.062666667,0.027583333,,-0.003041667,-0.4343125,NaN
10/1/2014,2014.74590163934,-0.10525,-0.024052083,0.065,,0.0135,0.073166667,,0.034583333,0.076083333,,,,,0.051,0.02875,,-0.97179167,-1.3893542,NaN
10/2/2014,2014.74863387978,-0.126354167,-0.045875,0.065,,0.005333333,0.072,,0.028166667,0.07725,,,,,0.047625,0.02525,,0.011395833,-0.26177083,NaN
10/3/2014,2014.75136612022,-0.206791667,-0.066010417,0.065583333,,0.001833333,0.072,,0.02525,0.076083333,,,,,0.036375,0.02875,,-3.4535625,-3.7591458,NaN
10/4/2014,2014.75409836066,-0.235177083,-0.063239583,0.065,,-0.001666667,0.069666667,,0.024666667,0.074916667,,,,,0.0285,0.02525,,-6.235125,-6.689,NaN
10/5/2014,2014.75683060109,-0.228645833,-0.07834375,0.065,,-0.004,0.066166667,,0.024666667,0.0755,,,,,0.02625,0.026416667,,-6.7048958,-7.1847292,NaN
10/6/2014,2014.75956284153,-0.24684375,-0.06765625,0.065,,-0.004,0.067333333,,0.0235,0.0755,,,,,0.02625,0.024083333,,-7.2088333,-7.3553125,NaN
10/7/2014,2014.76229508197,-0.249895833,-0.068166667,0.065,,-0.004,0.06675,,0.024083333,0.0755,,,,,0.024,0.0235,,-8.0844167,-8.6075,NaN
10/8/2014,2014.76502732240,-0.272416667,-0.054552083,0.065,,-0.004,0.066166667,,0.024083333,0.074916667,,,,,0.024,0.024666667,,-7.6173958,-8.0946458,NaN
10/9/2014,2014.76775956284,-0.266947917,-0.053927083,0.065,,-0.002833333,0.065,,0.0235,0.074916667,,,,,0.024,0.0235,,-9.1027083,-9.7041667,NaN
10/10/2014,2014.77049180328,-0.270645833,-0.0851875,0.065,,-0.004,0.065583333,,0.0235,0.07375,,,,,0.024,0.0235,,-8.5886042,-8.97625,NaN
10/11/2014,2014.77322404372,-0.250802083,-0.084375,0.065,,-0.004,0.065,,0.0235,0.07725,,,,,0.024,0.024083333,,-8.2892292,-8.5632292,NaN
10/12/2014,2014.77595628415,-0.256489583,-0.072416667,0.065,,-0.004,0.065,,0.0235,0.076666667,,,,,0.024,0.0235,,-8.7497917,-8.722125,NaN
10/13/2014,2014.77868852459,-0.248072917,-0.080072917,0.065,,-0.004,0.065583333,,0.0235,0.074916667,,,,,0.024,0.024083333,,-7.9976458,-8.4052083,NaN
10/14/2014,2014.78142076503,-0.265510417,-0.056479167,0.0644375,,-0.004,0.065,,0.0235,0.074333333,,,,,0.024,0.0235,,-7.4962292,-7.6038333,NaN
10/15/2014,2014.78415300546,-0.259322917,-0.0649375,0.06275,,-0.004,0.065,,0.0235,0.074333333,,,,,0.024,0.0235,,-11.06625,-9.7875,NaN
10/16/2014,2014.78688524590,-0.26115625,-0.06125,0.06275,,-0.004,0.066166667,,0.0235,0.072583333,,,,,0.024,0.024083333,,-9.1876667,-9.1778125,NaN
10/17/2014,2014.78961748634,-0.2604375,-0.05675,0.0610625,,-0.004,0.065,,0.022333333,0.0755,,,,,0.024,0.024083333,,-9.6547292,-9.5380417,NaN
10/18/2014,2014.79234972678,-0.267864583,-0.051989583,0.0621875,,-0.004,0.065,,0.020583333,0.076666667,,,,,0.024,0.0235,,-12.056042,-11.476042,NaN
10/19/2014,2014.79508196721,-0.272375,-0.05875,0.059375,,-0.004,0.0644375,,0.02,0.07725,,,,,0.024,0.024083333,,-12.355417,-12.944583,NaN
10/20/2014,2014.79781420765,-0.275177083,-0.05871875,0.054875,,-0.002833333,0.065,,0.015333333,0.07375,,,,,0.024,0.0235,,-13.742708,-13.316458,NaN
10/21/2014,2014.80054644809,-0.286697917,-0.059770833,0.0543125,,-0.002833333,0.065,,0.01125,0.074333333,,,,,0.024,0.0235,,-12.851667,-12.731042,NaN
10/22/2014,2014.80327868852,-0.27790625,-0.065416667,0.0554375,,-0.002833333,0.065,,0.010666667,0.0755,,,,,0.024,0.0235,,-9.7557083,-10.151813,NaN
10/23/2014,2014.80601092896,-0.271104167,-0.065125,0.0543125,,-0.001666667,0.065,,0.0095,0.077833333,,,,,0.024,0.024083333,,-8.9058333,-8.9819375,NaN
10/24/2014,2014.80874316940,-0.28471875,-0.062979167,0.0576875,,-0.002833333,0.065,,0.010083333,0.076083333,,,,,0.024,0.024666667,,-10.243125,-9.88,NaN
10/25/2014,2014.81147540984,-0.295229167,-0.058822917,0.0543125,,-0.004,0.065,,0.010666667,0.074333333,,,,,0.024,0.02,,-7.904,-7.7309167,NaN
10/26/2014,2014.81420765027,-0.306979167,-0.063208333,0.0520625,,-0.0005,0.0644375,,0.0095,0.076666667,,,,,0.024,0.018833333,,-9.8289167,-8.9258542,NaN
10/27/2014,2014.81693989071,-0.285364583,-0.057416667,0.0520625,,-0.001666667,0.0633125,,0.0095,0.076666667,,,,,0.024,0.0165,,-4.5112083,-5.414375,NaN
10/28/2014,2014.81967213115,-0.278447917,-0.0589375,0.05375,,0.004166667,0.0633125,,0.00775,0.0755,,,,,0.024,0.021166667,,-4.5141667,-4.3598542,NaN
10/29/2014,2014.82240437158,-0.273354167,-0.064333333,0.0515,,0.003,0.063875,,0.006583333,0.07375,,,,,0.024,0.01825,,-4.4229792,-4.9192292,NaN
10/30/2014,2014.82513661202,-0.288270833,-0.055291667,0.0515,,0.01,0.06275,,0.006,0.074333333,,,,,0.024,0.01825,,-8.6788958,-8.8958333,NaN
10/31/2014,2014.82786885246,-0.302177083,-0.093645833,0.052625,,0.003,0.061625,,-0.00275,0.071416667,,,,,0.024,0.0165,,-10.964375,-11.321875,NaN
11/1/2014,2014.83060109290,-0.310145833,-0.083166667,0.052625,,0.005333333,0.06275,,-0.003916667,0.071416667,,,,,0.024,0.01825,,-13.535625,-13.852708,NaN
11/2/2014,2014.83333333333,-0.33584375,-0.02334375,0.03475,,0.014666667,0.0483125,,-0.007416667,0.0495625,,,,,0.024,0.00075,,-19.678958,-20.755417,NaN
11/3/2014,2014.83606557377,-0.397270833,-0.021708333,0.031895833,,0.014666667,0.043229167,,-0.024666667,0.044270833,,,,,0.025125,0.001333333,,-28.317083,-25.655417,NaN
11/4/2014,2014.83879781421,-0.48184375,-0.048510417,0.0375625,,0.019333333,0.045083333,,-0.054166667,0.0528125,,,,,0.027375,0.007166667,,-25.619167,-21.255625,NaN
11/5/2014,2014.84153005464,-0.479510417,-0.061364583,0.043916667,,0.024,0.052020833,,-0.064083333,0.058583333,,,,,0.0285,0.010666667,,-20.444375,-20.273542,NaN
11/6/2014,2014.84426229508,-0.512541667,-0.064666667,0.034604167,,0.024,0.049145833,,-0.0705,0.060333333,,,,,0.029625,0.008333333,,-20.066667,-20.430625,NaN
11/7/2014,2014.84699453552,-0.55475,-0.068010417,0.027,,0.024,0.050916667,,-0.07925,0.06325,,,,,0.031875,0.01125,,-17.941042,-14.611667,NaN
11/8/2014,2014.84972677596,-0.573270833,-0.07546875,0.02175,,0.024,0.0520625,,-0.082166667,0.065,,,,,0.0375,0.010083333,,-12.480417,-9.434875,NaN
11/9/2014,2014.85245901639,-0.464989583,-0.084916667,0.010083333,,0.024,0.0515,,-0.081,0.065583333,,,,,0.04425,0.010666667,,-9.47875,-6.3613958,NaN
11/10/2014,2014.85519125683,-0.354552083,-0.08384375,0.012416667,,0.024,0.0515,,-0.062916667,0.06675,,,,,0.047625,0.011833333,,-4.2854375,-2.4049792,NaN
11/11/2014,2014.85792349727,-0.316770833,-0.08515625,0.0235,,0.022833333,0.0520625,,-0.046,0.067916667,,,,,0.047625,0.01125,,-0.36458333,-0.23766667,NaN
11/12/2014,2014.86065573770,-0.2415,-0.035916667,0.029333333,,0.017,0.0515,,-0.032,0.067333333,,,,,0.051,0.012416667,,-0.4814375,0.12260417,NaN
11/13/2014,2014.86338797814,-0.2548125,-0.024583333,0.027583333,,0.017,0.0515,,-0.01675,0.065,,,,,0.045375,0.011833333,,1.8748333,2.1926042,NaN
11/14/2014,2014.86612021858,-0.303114583,-0.064802083,0.025833333,,0.0135,0.0515,,-0.017895833,0.066166667,,,,,0.0465,0.013,,-1.515625,0.3494375,NaN
11/15/2014,2014.86885245902,-0.346635417,-0.075989583,0.022333333,,0.014666667,0.0515,,-0.032604167,0.065583333,,,,,0.043125,0.010666667,,-5.2159583,-2.8545417,NaN
11/16/2014,2014.87158469945,-0.381229167,-0.06428125,0.012416667,,0.004166667,0.0515,,-0.048916667,0.065583333,,,,,0.04425,0.010666667,,-3.5188542,-2.4674375,NaN
11/17/2014,2014.87431693989,-0.4964375,-0.047875,0.002104167,,0.004166667,0.050916667,,-0.0705,0.065,,,,,0.045375,0.0095,,-9.1887917,-6.3589375,NaN
11/18/2014,2014.87704918033,-0.5590625,-0.062958333,-0.02325,,-0.001666667,0.041,,-0.0985,0.064416667,,,,,0.0375,0.010083333,,-14.726667,-10.939917,NaN
11/19/2014,2014.87978142077,-0.58796875,-0.067354167,-0.04775,,-0.004,0.036916667,,-0.110166667,0.064416667,,,,,0.03975,0.010083333,,-11.027438,-7.4789375,NaN
11/20/2014,2014.88251366120,-0.53571875,-0.083489583,-0.071083333,,-0.004,0.029333333,,-0.107833333,0.065,,,,,0.042,0.010083333,,-12.496875,-11.251563,NaN
11/21/2014,2014.88524590164,-0.57253125,-0.094657895,-0.071083333,,-0.004,0.0235,,-0.106666667,0.064416667,,,,,0.038625,0.0095,,-9.7269375,-7.0422917,NaN
11/22/2014,2014.88797814208,-0.577385417,-0.107448198,-0.091479167,,-0.004,0.017083333,,-0.142833333,0.060333333,,,,,0.034125,0.0095,,-10.524854,NaN,NaN
11/23/2014,2014.89071038251,-0.77725,-0.108181818,-0.156,,-0.004,-0.008291667,,-0.188333333,0.0448125,,,,,0.042,-0.001583333,,-15.61625,NaN,NaN
11/24/2014,2014.89344262295,-0.905020833,-0.112,-0.224083333,,-0.004,-0.0271875,,-0.235583333,0.056270833,,,,,0.040875,0.008333333,,-19.75,NaN,NaN
11/25/2014,2014.89617486339,-0.872635417,0.107,-0.283583333,,-0.004,-0.065583333,,-0.2315,0.048333333,,,,,0.036375,-0.000395833,,-17.722292,NaN,NaN
11/26/2014,2014.89890710383,-0.957541667,0.107,-0.323833333,,-0.004,-0.09625,,-0.2414375,0.042,,,,,0.029625,0.000208333,,-21.4425,NaN,NaN
11/27/2014,2014.90163934426,-1.09884375,0.107,-0.379833333,,-0.0075,-0.12775,,-0.276291667,0.046520833,,,,,0.02625,0.008375,,-20.579167,NaN,NaN
11/28/2014,2014.90437158470,-1.117854167,0.1035,-0.416,,-0.018,-0.1645,,-0.258520833,0.053583333,,,,,0.024,0.008375,,-15.94375,NaN,NaN
11/29/2014,2014.90710382514,-0.98009375,0.091833333,-0.399666667,,-0.025,-0.173833333,,-0.21925,0.049020833,,,,,0.024,0.0066875,,-12.100208,NaN,NaN
11/30/2014,2014.90983606557,-0.930885417,0.088333333,-0.374,,-0.029666667,-0.1715,,-0.204083333,0.048520833,,,,,0.024,0.0044375,,-16.638542,NaN,NaN
12/1/2014,2014.91256830601,,0.0825,-0.367,,-0.030833333,-0.175,,-0.2,0.050770833,,,,,0.024,0.0005,,-17.087708,NaN,NaN
12/2/2014,2014.91530054645,,0.080166667,-0.371666667,,-0.032,-0.182,,-0.2005625,0.045020833,,,,,0.024,0.0021875,,-16.54875,NaN,NaN
12/3/2014,2014.91803278689,,0.079,-0.392083333,,-0.032,-0.1995,,-0.205104167,0.040354167,,,,,0.024,-0.002875,,-23.716042,NaN,NaN
12/4/2014,2014.92076502732,,0.079,-0.441083333,,-0.032,-0.22575,,-0.2310625,0.040416667,,,,,0.024,-0.004,,NaN,NaN,NaN
12/5/2014,2014.92349726776,,0.079,-0.47375,,-0.039,-0.254916667,,-0.246166667,0.0380625,,,,,0.024,-0.004,,NaN,NaN,NaN
12/6/2014,2014.92622950820,,0.079,-0.547125,,-0.057666667,-0.307708333,,-0.284125,0.031875,,,,,0.024,-0.0145,,NaN,NaN,NaN
12/7/2014,2014.92896174863,,0.079,-0.6646875,,-0.061166667,-0.386333333,,-0.338833333,0.021666667,,,,,0.024,-0.032,,NaN,NaN,NaN
12/8/2014,2014.93169398907,,0.079,-0.801166667,,-0.088,-0.488270833,,-0.4090625,0.015833333,,,,,0.024,-0.032,,NaN,NaN,NaN
12/9/2014,2014.93442622951,,0.079,-0.949604167,,-0.123833333,-0.6108125,,-0.485395833,0.007083333,,,,,0.024,-0.033166667,,NaN,NaN,NaN
12/10/2014,2014.93715846995,,0.079,-1.096708333,,-0.169833333,-0.720625,,-0.558791667,-0.020333333,,,,,0.024,-0.041916667,,NaN,NaN,NaN
12/11/2014,2014.93989071038,,0.079,-1.21575,,-0.245666667,-0.820791667,,-0.595416667,-0.096354167,,,,,0.024,-0.020333333,,NaN,NaN,NaN
12/12/2014,2014.94262295082,,0.079,-1.210083333,,-0.308666667,-0.852125,,-0.60125,-0.153333333,,,,,0.012333333,-0.00575,,NaN,NaN,NaN
12/13/2014,2014.94535519126,,0.079,-1.156291667,,-0.3495,-0.832,,-0.588104167,-0.1865625,,,,,0.001833333,-0.006333333,,NaN,NaN,NaN
12/14/2014,2014.94808743169,,0.079,-1.103791667,,-0.388,-0.815666667,,-0.586166667,-0.2016875,,,,,-0.002833333,-0.010416667,,NaN,NaN,NaN
12/15/2014,2014.95081967213,,0.079,-1.060270833,,-0.427666667,-0.795541667,,-0.614541667,-0.213958333,,,,,-0.002833333,-0.0145,,NaN,NaN,NaN
12/16/2014,2014.95355191257,,0.079,-1.032416667,,-0.4545,-0.779583333,,-0.6208125,-0.223791667,,,,,-0.004,-0.015666667,,NaN,NaN,NaN
12/17/2014,2014.95628415301,,0.077833333,-1.060895833,,-0.479,-0.8,,-0.6334375,-0.257333333,,,,,-0.002833333,-0.018,,NaN,NaN,NaN
12/18/2014,2014.95901639344,,0.076666667,-1.06325,,-0.505833333,-0.817,,-0.667166667,-0.281166667,,,,,-0.004,-0.017416667,,NaN,NaN,NaN
12/19/2014,2014.96174863388,,0.072,-1.053770833,,-0.530333333,-0.8309375,,-0.694583333,-0.294979167,,,,,-0.004,-0.018,,NaN,NaN,NaN
12/20/2014,2014.96448087432,,0.055666667,-1.042958333,,-0.536166667,-0.833833333,,-0.696333333,-0.3085,,,,,-0.004,-0.018,,NaN,NaN,NaN
12/21/2014,2014.96721311475,,0.051,-1.091791667,,-0.578166667,-0.8834375,,-0.729583333,-0.337083333,,,,,-0.004,-0.017416667,,NaN,NaN,NaN
12/22/2014,2014.96994535519,,0.049875,-1.165541667,,-0.630458333,-0.957125,,-0.798854167,-0.372666667,,,,,-0.004,-0.018,,NaN,NaN,NaN
12/23/2014,2014.97267759563,,0.027375,-1.2086875,,-0.671333333,-1.005666667,,-0.844333333,-0.399895833,,,,,-0.009833333,-0.018,,NaN,NaN,NaN
12/24/2014,2014.97540983607,,0.0135,-1.1764375,,-0.678333333,-0.985479167,,-0.8385,-0.406229167,,,,,-0.0285,-0.018,,NaN,NaN,NaN
12/25/2014,2014.97814207650,,-0.009833333,-1.1656875,,-0.6935,-0.979395833,,-0.834416667,-0.41175,,,,,-0.032,-0.022666667,,NaN,NaN,NaN
12/26/2014,2014.98087431694,,-0.032,-1.1836875,,-0.705166667,-0.984083333,,-0.853083333,-0.426333333,,,,,-0.034333333,-0.026166667,,NaN,NaN,NaN
12/27/2014,2014.98360655738,,-0.055333333,-1.178625,,-0.705166667,-0.998083333,,-0.849583333,-0.454166667,,,,,-0.057666667,-0.029666667,,NaN,NaN,NaN
12/28/2014,2014.98633879781,,-0.082166667,-1.220375,,-0.718,-1.025791667,,-0.89275,-0.487,,,,,-0.0775,-0.031416667,,NaN,NaN,NaN
12/29/2014,2014.98907103825,,-0.114791667,-1.223895833,,-0.722666667,-1.037645833,,-0.874958333,-0.523166667,,,,,-0.102,-0.032,,NaN,NaN,NaN
12/30/2014,2014.99180327869,,-0.14075,-1.104916667,,-0.673666667,-0.956625,,-0.783,-0.512083333,,,,,-0.135125,-0.033166667,,NaN,NaN,NaN
12/31/2014,2014.99453551913,,-0.143,-1.011978261,,-0.645666667,-0.881543478,,-0.734604167,-0.488956522,,,,,-0.162833333,-0.033826087,,NaN,NaN,NaN
1/1/2015,2015.00000000000,,-0.143,-0.93738,,-0.613958333,-0.81774,,-0.685333333,-0.46886,,,,,-0.176833333,-0.03648,,NaN,NaN,NaN
1/2/2015,2015.00273224044,,-0.143,-0.86875,,-0.586333333,-0.760666667,,-0.646583333,-0.448,,,,,-0.196666667,-0.040166667,,NaN,NaN,NaN
1/3/2015,2015.00546448087,,-0.143,-0.8345625,,-0.563,-0.742416667,,-0.625354167,-0.4375,,,,,-0.1955,-0.043083333,,NaN,NaN,NaN
1/4/2015,2015.00819672131,,-0.143,-0.862416667,,-0.563,-0.7535,,-0.64275,-0.445083333,,,,,-0.1955,-0.05825,,NaN,NaN,NaN
1/5/2015,2015.01092896175,,-0.148833333,-0.926541667,,-0.567666667,-0.802354167,,-0.67775,-0.476583333,,,,,-0.196666667,-0.057666667,,NaN,NaN,NaN
1/6/2015,2015.01366120219,,-0.171,-1.007583333,,-0.59825,-0.877395833,,-0.721375,-0.51375,,,,,-0.199,-0.059416667,,NaN,NaN,NaN
1/7/2015,2015.01639344262,,-0.1815,-1.04175,,-0.62,-0.9038125,,-0.736583333,-0.536583333,,,,,-0.2025,-0.058833333,,NaN,NaN,NaN
1/8/2015,2015.01912568306,,-0.196666667,-1.0240625,,-0.62,-0.899083333,,-0.7395,-0.547666667,,,,,-0.22,-0.060583333,,NaN,NaN,NaN
1/9/2015,2015.02185792350,,-0.199,-1.017916667,,-0.6305,-0.8995625,,-0.733645833,-0.5535,,,,,-0.225833333,-0.061166667,,NaN,NaN,NaN
1/10/2015,2015.02459016393,,-0.199,-0.99625,,-0.6375,-0.883416667,,-0.708083333,-0.564,,,,,-0.228166667,-0.067583333,,NaN,NaN,NaN
1/11/2015,2015.02732240437,,-0.199,-0.938916667,,-0.61275,-0.844166667,,-0.671916667,-0.548770833,,,,,-0.228166667,-0.07225,,NaN,NaN,NaN
1/12/2015,2015.03005464481,,-0.199,-0.926979167,,-0.611541667,-0.834708333,,-0.675416667,-0.54325,,,,,-0.227,-0.078083333,,NaN,NaN,NaN
